CO_CEP,Latitude,Longitude
8161060,-23.5383214,-46.6391624
24756440,-22.8651033,-43.0667223
38408230,-18.8941408,-48.2622678
4080006,-23.612551,-46.6555465
59112590,-5.8193078,-35.2126281
3131010,-23.5786919,-46.579475
76908392,-10.8778148,-61.9277854
18570000,-23.0145353,-48.0091201
13310430,-23.2637798,-47.2998462
14315400,-20.8898924,-47.5862388
13056483,-22.9056391,-47.059564
2939010,-23.4824876,-46.7292624
21755360,-22.9080777,-43.1790268
37550044,-22.2849869,-45.9223637
35024795,-18.8515086,-41.9371434
87111001,-23.4354081,-51.8845069
49040420,-10.9765479,-37.0941467
56317410,-9.4026734,-40.5548749
14055530,-21.2011506,-47.7851607
50741040,-8.0486097,-34.9605041
13046150,-22.9056391,-47.059564
32340020,-19.8337479,-44.0906825
27913260,-22.3783036,-41.7769222
37900164,-20.7156851,-46.6164778
37837688,-21.2613809,-46.6184235
6320290,-23.5265535,-46.8349891
53050180,-8.0050198,-34.8681399
49090770,-10.9765479,-37.0941467
22783116,-22.9080777,-43.1790268
95055160,-29.1481033,-51.148891
37508000,-22.4027937,-45.5342907
48904121,-9.4336959,-40.5068201
41706770,-12.9822499,-38.4812772
74425310,-16.680882,-49.2532691
3058040,-23.5390498,-46.5869842
97110710,-29.6980776,-53.7224715
5766300,-23.5383214,-46.6391624
61900005,-3.8615346,-38.6541386
3563310,-23.5383214,-46.6391624
59730000,-5.9546595,-37.7109379
2138040,-23.5383214,-46.6391624
3585150,-23.5703154,-46.4907796
85015000,-25.5659527,-51.4747222
89654000,-26.9915795,-51.5520734
94810470,-30.0047789,-51.0750117
7179825,-23.4547216,-46.4772698
52221160,-8.0120013,-34.8842906
6826030,-23.6788187,-46.8515666
59133090,-5.8193078,-35.2126281
72405010,-15.7508868,-47.9250462
41330775,-12.9822499,-38.4812772
65970000,-6.343342,-47.3958127
91380000,-30.0324999,-51.2303767
78055448,-15.5986686,-56.0991301
4474150,-23.5383214,-46.6391624
12060070,-23.0494273,-45.5667506
12061230,-23.0028209,-45.5623783
86031540,-23.3112878,-51.1595023
5133001,-23.5383214,-46.6391624
64023350,-5.1325988,-42.7937101
31310070,-19.9227318,-43.9450948
4715000,-23.6345881,-46.6960704
36036320,-21.7580819,-43.3432936
38307090,-18.9921507,-49.4455477
9720010,-23.7094747,-46.5519254
2334000,-23.4853075,-46.6174841
66833170,-1.3499509,-48.4621572
88132401,-27.6773193,-48.6674777
36010370,-21.7580819,-43.3432936
55570000,-8.7148794,-35.1065262
55293290,-8.8722266,-36.4559351
25515012,-22.7839682,-43.3457075
9015190,-23.6545172,-46.5276837
4754010,-23.5383214,-46.6391624
63024340,-7.226828,-39.2981259
82305100,-25.4310246,-49.3335133
12325120,-23.290867,-45.9571748
31370240,-19.9227318,-43.9450948
5302030,-23.5290964,-46.7277082
74030071,-16.680882,-49.2532691
36083440,-21.7580819,-43.3432936
65095080,-2.5295265,-44.2963942
27910020,-22.375011,-41.779694
45078180,-14.8570284,-40.8544709
79011140,-20.4494839,-54.6081159
28200000,-21.6512053,-41.0596232
57301362,-9.6715595,-36.6873129
3960050,-23.5997884,-46.4849735
58700315,-7.2231838,-38.290701
38701130,-18.5974894,-46.5233256
2186070,-23.5383214,-46.6391624
60543325,-3.7938976,-38.5982821
29052230,-20.3200917,-40.3376682
21725770,-22.9080777,-43.1790268
68550023,-8.110102,-50.326526
26042800,-22.7070099,-43.447849
5141000,-23.5383214,-46.6391624
82410110,-25.4944375,-49.284271
75667000,-17.7712119,-48.7586219
87111120,-23.4354081,-51.8845069
86808160,-23.5333486,-51.4552755
30421185,-19.9227318,-43.9450948
56304480,-9.4026734,-40.5548749
54335000,-8.1754624,-34.943902
9541270,-23.6188539,-46.5681347
5087000,-23.5241713,-46.7256307
61932430,-3.8615346,-38.6541386
26210171,-22.7589804,-43.4509387
93052270,-29.7868202,-51.1376533
3412030,-23.5383214,-46.6391624
61925250,-3.8615346,-38.6541386
5885350,-21.993173,-47.3333435
69029010,1.9635842,-67.7824958
69312296,2.8467389,-60.69089
17209060,-22.3040893,-48.5565475
25561190,-22.7839682,-43.3457075
44076636,-12.2500532,-38.9860623
3985050,-23.5383214,-46.6391624
45200298,-13.8611251,-40.1155716
15900047,-21.4051898,-48.4944364
29090060,-20.2566456,-40.2696895
8041500,-23.5148598,-46.4387083
21715062,-22.9080777,-43.1790268
69097760,1.9635842,-67.7824958
91510480,-30.0324999,-51.2303767
75125390,-16.2631455,-48.9486238
36026390,-21.7580819,-43.3432936
14060570,-21.2011506,-47.7851607
71880013,-15.7508868,-47.9250462
21310240,-22.9080777,-43.1790268
9770350,-23.7080345,-46.5506747
30160041,-19.9323409,-43.9463611
4263200,-23.5997386,-46.6093069
35421206,-20.367813,-43.4237515
26160040,-22.699886,-43.3860129
2860020,-23.5383214,-46.6391624
73015380,-15.6559807,-47.7934665
49025000,-10.9765479,-37.0941467
26286200,-22.7070099,-43.447849
91340030,-30.0324999,-51.2303767
58079460,-7.2092357,-34.8416428
31330030,-19.9227318,-43.9450948
11446132,-23.9750202,-46.2544053
25930625,-22.6105538,-43.1765586
31510170,-19.9227318,-43.9450948
1453010,-23.5827843,-46.6862992
9854410,-23.7497221,-46.5991787
41620640,-12.9822499,-38.4812772
5387030,-23.5383214,-46.6391624
24240550,-22.9010604,-43.0839261
32611196,-19.8612851,-44.1596293
62740000,-4.5654191,-38.9211537
75130130,-16.2631455,-48.9486238
13471200,-22.7336068,-47.331719
12467056,-22.7191088,-45.5656714
24866628,-22.7805,-42.9306
6763460,-23.6081102,-46.7722123
68025000,-2.438489,-54.699611
25565260,-22.7839756,-43.3457664
11671470,-23.6814497,-45.4345116
34006203,-19.9854089,-43.8470691
25540520,-22.7839756,-43.3457664
26010165,-22.7468496,-43.4388248
67133315,-1.3844893,-48.433755
2960020,-23.4963824,-46.6997926
85501074,-26.2316736,-52.6735686
75170000,-16.4865855,-49.0128372
44009104,-12.2896884,-38.9281477
4408000,-23.5383214,-46.6391624
88811560,-28.6789941,-49.3695627
62329899,-4.5409747,-40.7220555
35409590,-20.3500266,-43.6766067
79332040,-19.0346395,-57.6585759
81710240,-25.4944375,-49.284271
5347020,-23.551597,-46.7364318
56505000,-8.4067746,-37.072845
23895265,-22.7413842,-43.7056868
4634030,-23.5383214,-46.6391624
3211060,-23.6023866,-46.5544374
45200541,-13.8611251,-40.1155716
85450000,-25.0328004,-52.992976
19907270,-22.9782959,-49.8748881
35180328,-19.5850795,-42.6450449
91760670,-30.0324999,-51.2303767
29146300,-20.3189274,-40.4352182
89221665,-26.2795906,-48.8429645
18728004,-23.4564966,-48.8232217
32604198,-19.9637789,-44.2047596
36021540,-21.7123247,-43.4076691
69090295,1.9635842,-67.7824958
29146270,-20.3189274,-40.4352182
89160015,-28.731201,-52.841286
88090490,-27.5914151,-48.5982792
22723010,-22.9080777,-43.1790268
6090010,-23.537315,-46.7768088
87200079,-23.6447672,-52.6161663
12322570,-23.3085911,-45.9774083
8260090,-23.5620597,-46.4270488
54090450,-8.1165339,-35.0199865
21220110,-22.9080777,-43.1790268
8725010,-23.5521163,-46.2342052
40283560,-12.9822499,-38.4812772
29103165,-20.3854331,-40.3265303
31110272,-19.9227318,-43.9450948
9351510,-23.6818722,-46.4655555
87450000,-23.8672329,-52.8749376
28915636,-22.8354464,-42.0287155
30642150,-19.9227318,-43.9450948
29053250,-20.3200917,-40.3376682
11310210,-23.9664177,-46.3861401
68220000,-2.0051644,-54.0718494
18046785,-23.520427,-47.4715089
36400093,-20.6889291,-43.7799704
21350050,-22.9080777,-43.1790268
66825240,-1.45056,-48.4682453
24342790,-22.8661647,-43.1157974
54100680,-8.1145384,-35.0225412
41515074,-12.9822499,-38.4812772
32285180,-19.9473984,-44.0734194
72880692,-16.1000758,-47.9445014
13152112,-22.6437398,-47.1972086
5877130,-23.5383214,-46.6391624
55016210,-8.2656279,-35.9599422
18060501,-23.4937541,-47.4659985
3726080,-23.5383214,-46.6391624
85690027,-26.483868,-51.988812
98780316,-27.8643546,-54.4779287
35660124,-19.8668656,-44.5912664
14406080,-20.5381768,-47.4009795
13486182,-22.5491704,-47.4114475
61936180,-3.8617253,-38.6543596
7700040,-23.3661206,-46.7441311
64010120,-5.0902277,-42.8129529
97060000,-29.7007921,-53.8136628
8674020,-23.5361736,-46.3067321
30720060,-19.9157949,-43.9784723
27510080,-22.4632629,-44.4599032
95181162,-29.2189937,-51.3405189
64084015,-5.0986632,-42.7304677
55291625,-8.898499,-36.4945071
36883031,-21.1480078,-42.3630459
22451365,-22.9080777,-43.1790268
69018442,-2.9680764,-60.0110065
99010023,-28.2371689,-52.395073
63508465,-6.376353,-39.3086121
29143325,-20.3491453,-40.3850829
14700349,-20.942381,-48.4968795
54410435,-8.1860665,-34.9239028
89280388,-26.2435263,-49.3757598
30710530,-19.9227318,-43.9450948
8142260,-23.5383214,-46.6391624
13480328,-22.5491704,-47.4114475
22251050,-22.9080777,-43.1790268
68350075,-6.5174363,-49.8638952
26553045,-22.7812084,-43.4328856
13060090,-22.9191988,-47.1070112
14160200,-21.1198353,-48.00996
38421130,-18.8941408,-48.2622678
53240440,-8.0102001,-34.8777267
97015662,-29.6899165,-53.8077679
21842550,-22.9080777,-43.1790268
86185270,-23.2789184,-51.2808026
2804000,-23.5383214,-46.6391624
36045560,-21.7123247,-43.4076691
40720560,-12.9822499,-38.4812772
59140190,-5.9563754,-35.2527397
72860637,-16.0543842,-48.0368966
98995000,-27.3312147,-55.51659
31845060,-19.8395797,-43.9088032
24230090,-22.9033117,-43.1103761
68503080,-5.2868878,-49.0635393
13060020,-22.9056391,-47.059564
68533000,-6.8064885,-50.4849667
54140600,-8.1165339,-35.0199865
12212050,-23.1867782,-45.8854538
57041030,-9.6586085,-35.71665
6846120,-23.6788187,-46.8515666
89825000,-26.9604527,-52.533648
28035217,-21.7838556,-41.2763681
96065773,-31.7787397,-52.354391
6326030,-23.5340961,-46.8295191
1546000,-23.5796512,-46.6213206
38421546,-18.8941408,-48.2622678
58339000,-22.9111788,-45.3614288
5844000,-23.65394,-46.741424
23059590,-22.9080777,-43.1790268
22793310,-22.9080777,-43.1790268
60741300,-3.7814084,-38.548214
78452081,-13.8376782,-56.0847092
13106290,-22.9056391,-47.059564
28910280,-22.5874436,-41.9997228
58940000,-7.120974,-38.5011566
14075330,-21.2011506,-47.7851607
24110115,-22.8661647,-43.1157974
22271100,-22.9554757,-43.1892322
13632490,-21.993173,-47.3333435
64600108,-7.0859197,-41.4661677
30520410,-19.9227318,-43.9450948
25060330,-22.7814972,-43.288406
57036330,-9.6521694,-35.7065568
57044170,-9.6586085,-35.71665
50761350,-8.0717404,-34.927205
36570065,-20.7501211,-42.8787801
35680094,-20.0880191,-44.5789262
71090495,-15.7508868,-47.9250462
89225570,-26.3044898,-48.8486726
63036310,-7.2427097,-39.3368691
86050490,-23.3287567,-51.1781161
14702080,-20.942381,-48.4968795
52211852,-7.5617238,-34.9952357
55602020,-8.1169936,-35.2994945
3277010,-23.5383214,-46.6391624
58415670,-7.2407038,-35.8980565
65850000,-6.3020644,-44.8127832
86025500,-23.3112878,-51.1595023
76930000,-11.3438004,-62.2853958
9132450,-23.7672489,-46.3727555
17013580,-22.3218102,-49.0705863
74215040,-16.6988717,-49.2712868
13180162,-22.8075285,-47.2205009
35590358,-20.0337213,-45.5223321
26250300,-22.7468496,-43.4388248
46118594,-14.2020952,-41.6717058
87113050,-23.4354081,-51.8845069
37837690,-21.2613809,-46.6184235
23510241,-22.9080777,-43.1790268
6868000,-23.7114896,-46.8426076
4935020,-23.5383214,-46.6391624
68920000,-0.8535583,-52.5396806
89198000,-26.946807,-50.1412936
5617020,-23.5900204,-46.7195288
8773300,-23.5193975,-46.2023957
6820010,-23.6788187,-46.8515666
37701074,-21.8471771,-46.6787723
65046370,-2.5295265,-44.2963942
26190500,-22.7044446,-43.3938041
12946706,-23.1255317,-46.5528428
13256320,-23.0978173,-46.8412392
55602600,-8.1116121,-35.2911156
24751700,-22.8651033,-43.0667223
32423215,-20.0032002,-44.0686665
27915170,-22.3902639,-41.8177644
89595000,-26.901729,-51.4064551
35065012,-18.8542462,-41.9374402
60410680,-3.7651732,-38.5375586
15054300,-20.7922958,-49.3623921
13320030,-23.1989983,-47.2913682
49037858,-10.9126637,-37.0780531
37130087,-21.4207362,-45.9484916
76801280,-8.7029077,-63.8744934
4935053,-23.5383214,-46.6391624
26278520,-22.7468496,-43.4388248
38410238,-18.8941408,-48.2622678
59780000,-5.7721949,-37.5691043
6711510,-23.6124139,-46.9248924
36083700,-21.7123247,-43.4076691
33200440,-19.7594901,-43.9513301
66035180,-1.4527527,-48.4804847
36546000,-20.9895247,-43.0061595
29090430,-20.3200917,-40.3376682
11030902,-23.9335988,-46.3286399
24435000,-22.8294741,-43.066575
13207265,-23.1814232,-46.8962348
95705760,-29.1642289,-51.5110649
14090430,-21.2011506,-47.7851607
5626020,-23.5383214,-46.6391624
8465070,-23.5383214,-46.6391624
13417100,-22.7323505,-47.6371295
23020700,-22.9080777,-43.1790268
24800425,-22.7805,-42.9306
89221040,-26.2940376,-48.8402095
5581001,-23.5743768,-46.7307348
30850570,-19.9227318,-43.9450948
9971330,-23.6864225,-46.5919608
4011060,-23.5383214,-46.6391624
53435550,-7.9174852,-34.8327119
72237990,-15.7508868,-47.9250462
90550150,-30.0091408,-51.1861832
75533193,-18.3951497,-49.2978345
13180200,-22.8118552,-47.2248137
31255540,-19.9227318,-43.9450948
18080001,-23.4870228,-47.4644
75096550,-16.2631455,-48.9486238
24320150,-22.8661647,-43.1157974
52061400,-8.0401731,-34.9202242
83833040,-25.6335913,-49.2921404
4324090,-23.5383214,-46.6391624
30510010,-19.9227318,-43.9450948
20561116,-22.9080777,-43.1790268
44990000,-11.8242988,-42.0434259
90240040,-29.9984886,-51.1937276
36572174,-20.7501211,-42.8787801
6126120,-23.5299744,-46.7825411
29112357,-20.3621757,-40.3549669
65076230,-2.5295265,-44.2963942
41650050,-12.9822499,-38.4812772
54320130,-8.1415648,-34.9398947
49032490,-10.9680119,-37.060459
9950230,-23.6864225,-46.5919608
29700080,-19.53519,-40.6337423
3731060,-23.5383214,-46.6391624
40279150,-12.9822499,-38.4812772
44750000,-11.0208483,-40.3041387
47850071,-12.0767718,-45.7628943
8587370,-23.4739545,-46.3554093
32150210,-19.8337479,-44.0906825
1526000,-23.5383214,-46.6391624
46530000,-12.8184859,-42.7270883
57084006,-9.6176746,-35.7466397
27525021,-22.5040429,-44.6439406
8210030,-23.5383214,-46.6391624
16057221,-21.1986335,-50.4548515
95580000,-29.4548703,-49.9207286
30662130,-19.9227318,-43.9450948
30610200,-19.9227318,-43.9450948
24220001,-22.8661647,-43.1157974
24724480,-22.8651033,-43.0667223
49156270,-10.8929145,-37.1448871
81030000,-25.4944375,-49.284271
13454421,-22.7542539,-47.4137884
79009460,-20.4494839,-54.6081159
71928180,-15.7508868,-47.9250462
97010031,-29.6857441,-53.813957
63908155,-4.9564526,-39.0296613
71681990,-15.7508868,-47.9250462
71928360,-15.7508868,-47.9250462
49043800,-10.9765479,-37.0941467
12570300,-22.851552,-45.2340924
20250000,-22.9080777,-43.1790268
31565320,-19.9227318,-43.9450948
13201002,-23.1814232,-46.8962348
60732700,-3.7304512,-38.5217989
4675080,-23.5383214,-46.6391624
64108000,-4.3739751,-42.1267154
38600146,-17.2191108,-46.8718057
38407285,-18.8941408,-48.2622678
11665251,-23.6814497,-45.4345116
13193194,-22.945043,-47.312182
37501151,-22.435636,-45.4590634
12942770,-23.1604764,-46.584771
72870339,-16.1209158,-48.0016705
6345290,-23.5313916,-46.8611997
45037400,-14.8570284,-40.8544709
30390552,-19.9227318,-43.9450948
18618022,-22.8762406,-48.4248649
25580040,-22.7839682,-43.3457075
14821002,-21.7438029,-48.1281929
56312020,-9.4026734,-40.5548749
41707110,-12.9822499,-38.4812772
6770160,-23.6081102,-46.7722123
37553458,-22.2849869,-45.9223637
78095485,-15.5986686,-56.0991301
59621392,-5.2180344,-37.3412308
68909328,0.0965796,-51.0955937
66090340,-1.4490082,-48.46359
40487300,-12.9822499,-38.4812772
3924040,-23.5383214,-46.6391624
74670150,-16.680882,-49.2532691
2077020,-23.5003954,-46.5961519
17586200,-23.5284181,-46.6884659
14703061,-20.9353828,-48.4605894
21745260,-22.9080777,-43.1790268
53417320,-7.9340069,-34.868407
91215200,-30.0324999,-51.2303767
14850000,-21.3592146,-48.0722447
36680039,-21.5372896,-43.0157085
38040240,-19.8029911,-47.9256899
9690060,-23.6690413,-46.5888219
21940480,-22.9080777,-43.1790268
86020000,-23.3177474,-51.1687323
16025130,-21.1986335,-50.4548515
14071040,-21.2011506,-47.7851607
79010230,-20.4494839,-54.6081159
8572800,-23.4739545,-46.3554093
9750460,-23.693133,-46.5573688
73330010,-15.6219413,-47.6570899
4312020,-23.6337038,-46.6318922
15055370,-20.8125851,-49.3804212
39640000,-16.7865689,-42.5554291
88735000,-28.3271194,-49.0583181
41335100,-12.9822499,-38.4812772
55018050,-8.2699122,-36.0181574
9291090,-23.6435545,-46.5152098
18270340,-23.3381171,-47.8527981
88705751,-28.5302315,-49.0568663
95170790,-29.2190983,-51.3401183
59611020,-5.2180344,-37.3412308
7179220,-23.4547216,-46.4772698
49153302,-10.8929145,-37.1448871
22291000,-22.9080777,-43.1790268
76360000,-14.9564516,-49.5538991
87235000,-23.4807249,-52.6987037
38703110,-18.5974894,-46.5233256
88330590,-26.9910277,-48.6366708
89218000,-26.2747013,-48.8565087
36980000,-20.1825329,-41.51506
49035660,-10.9622107,-37.0418282
24421110,-22.8651033,-43.0667223
79050270,-20.4494839,-54.6081159
13617372,-22.1627338,-47.2615619
3811030,-23.5383214,-46.6391624
72503200,-15.7508868,-47.9250462
4053040,-23.6132354,-46.6383019
4909025,-23.5383214,-46.6391624
81010370,-25.4944375,-49.284271
37130772,-21.4207362,-45.9484916
59335000,-6.1268685,-36.8183238
36030250,-21.7580819,-43.3432936
3758010,-23.5383214,-46.6391624
32180610,-19.8337479,-44.0906825
53020310,-8.0191339,-34.8539685
70200610,-15.8076068,-47.8800765
85869030,-25.5122458,-54.589394
31110320,-19.9227318,-43.9450948
73358425,-15.7508868,-47.9250462
4261080,-23.5796634,-46.6112834
96010150,-31.7713642,-52.3396945
94935820,-29.9500282,-51.108922
35680277,-20.0880556,-44.5788945
37048230,-21.5565914,-45.4340674
29144028,-20.3189274,-40.4352182
93995000,-29.4977269,-50.9919419
40110010,-12.9928556,-38.5232772
33110210,-21.206199,-43.7688642
38408336,-18.8941408,-48.2622678
80030310,-25.4944375,-49.284271
93410110,-29.6905705,-51.1429035
2849110,-23.5383214,-46.6391624
86380000,-23.0494539,-50.2274994
38082002,-19.8029911,-47.9256899
13040099,-22.9056391,-47.059564
24753800,-22.8651033,-43.0667223
53120220,-8.0050198,-34.8681399
95595000,-30.1846651,-50.2068245
38080450,-19.8029911,-47.9256899
65058484,-2.5295265,-44.2963942
53270180,-8.0050198,-34.8681399
49360000,-11.1458261,-37.6199377
17201360,-22.3040893,-48.5565475
6703600,-23.5966494,-46.9040603
9181610,-23.7672489,-46.3727555
18043001,-23.5044125,-47.473352
21043160,-22.9080777,-43.1790268
38790000,-18.3420302,-45.834112
75682112,-17.7408274,-48.6381465
5625020,-23.5383214,-46.6391624
20715010,-22.9080777,-43.1790268
35250000,-19.0008297,-41.5388481
59052220,-5.8193078,-35.2126281
23050110,-22.9080777,-43.1790268
13188081,-22.9009729,-47.2379472
65080000,-2.5295265,-44.2963942
14166090,-21.1197558,-48.0097826
34003572,-19.9854089,-43.8470691
41815290,-12.9822499,-38.4812772
55608280,-8.1116121,-35.2911156
60320517,-3.7236871,-38.5602604
62050300,-3.6813713,-40.3563973
95050290,-29.1571268,-51.166906
88065035,-27.5973002,-48.5496098
65939000,-4.4579381,-47.5315942
3128050,-23.5725888,-46.5865493
4038034,-23.5383214,-46.6391624
12210100,-23.1867782,-45.8854538
48007334,-12.1637841,-38.4306738
18206430,-23.5666326,-48.0260656
66845330,-1.45056,-48.4682453
88901056,-28.9462824,-49.4749754
75680368,-17.7408274,-48.6381465
98796250,-27.8643546,-54.4779287
28635100,-22.2956461,-42.5331104
32013340,-19.8337479,-44.0906825
11040002,-23.9335988,-46.3286399
9843350,-23.7080345,-46.5506747
83209480,-25.5314537,-48.5465952
36880043,-21.1480078,-42.3630459
40391234,-12.9822499,-38.4812772
58370000,-7.3565372,-35.4381278
63050730,-7.2275168,-39.3329188
60415000,-3.7521263,-38.528081
61814296,-3.9841,-38.6180383
40250060,-12.9822499,-38.4812772
35164292,-19.4723988,-42.556232
87920000,-22.959371,-53.2951543
65094036,-2.5295265,-44.2963942
54160270,-8.1165339,-35.0199865
88140000,-27.6921421,-48.7731585
61932130,-3.8617253,-38.6543596
98500000,-27.3746023,-53.7742155
5118000,-23.5383214,-46.6391624
5528040,-23.5963821,-46.7556107
88058448,-27.4477321,-48.3962693
8120170,-23.5383214,-46.6391624
65903090,-5.4981393,-47.458481
2332000,-23.4835839,-46.6224237
35701067,-19.3658239,-44.2018861
44860498,-11.3093677,-41.8596897
21810011,-22.8799458,-43.4646393
94020370,-29.9328904,-51.0182246
49105114,-10.6781537,-37.4135555
69074490,1.9635842,-67.7824958
9195420,-23.7672489,-46.3727555
31270370,-19.9227318,-43.9450948
72215000,-15.7508868,-47.9250462
35500286,-20.1597921,-44.8739341
5086010,-23.5238146,-46.7302562
6950000,-23.9759004,-47.092725
24460420,-22.8651033,-43.0667223
